,BOT_X,BOT_Y,CREW_X,CREW_Y,Optimal_Direction
426,0,3,5,8,SE
427,0,3,5,9,SE
428,0,3,5,10,SE
429,0,3,6,0,DOWN
430,0,3,6,1,DOWN
431,0,3,6,2,DOWN
432,0,3,6,3,DOWN
433,0,3,6,4,
434,0,3,6,5,SE
435,0,3,6,6,
436,0,3,6,7,SE
437,0,3,6,8,SE
438,0,3,6,9,SE
439,0,3,6,10,SE
440,0,3,7,0,DOWN
441,0,3,7,1,DOWN
442,0,3,7,2,DOWN
443,0,3,7,3,DOWN
444,0,3,7,4,SE
445,0,3,7,5,SE
446,0,3,7,6,SE
447,0,3,7,7,SE
448,0,3,7,8,SE
449,0,3,7,9,SE
450,0,3,7,10,SE
451,0,3,8,0,DOWN
452,0,3,8,1,DOWN
453,0,3,8,2,DOWN
454,0,3,8,3,DOWN
455,0,3,8,4,
456,0,3,8,5,SE
457,0,3,8,6,
458,0,3,8,7,SE
459,0,3,8,8,
460,0,3,8,9,SE
461,0,3,8,10,SE
462,0,3,9,0,DOWN
463,0,3,9,1,DOWN
464,0,3,9,2,DOWN
465,0,3,9,3,DOWN
466,0,3,9,4,SE
467,0,3,9,5,SE
468,0,3,9,6,SE
469,0,3,9,7,SE
470,0,3,9,8,SE
471,0,3,9,9,SE
472,0,3,9,10,SE
473,0,3,10,0,DOWN
474,0,3,10,1,
475,0,3,10,2,DOWN
476,0,3,10,3,DOWN
477,0,3,10,4,SE
478,0,3,10,5,SE
479,0,3,10,6,SE
480,0,3,10,7,
481,0,3,10,8,SE
482,0,3,10,9,SE
483,0,3,10,10,SE
484,0,4,0,0,LEFT
485,0,4,0,1,LEFT
486,0,4,0,2,LEFT
487,0,4,0,3,STAY
488,0,4,0,4,
489,0,4,0,5,DOWN
490,0,4,0,6,SE
491,0,4,0,7,SE
492,0,4,0,8,SE
493,0,4,0,9,RIGHT
494,0,4,0,10,SE
495,0,4,1,0,LEFT
496,0,4,1,1,LEFT
497,0,4,1,2,SW
498,0,4,1,3,DOWN
499,0,4,1,4,SE
500,0,4,1,5,RIGHT
501,0,4,1,6,RIGHT
502,0,4,1,7,
503,0,4,1,8,RIGHT
504,0,4,1,9,SE
505,0,4,1,10,SE
506,0,4,2,0,LEFT
507,0,4,2,1,
508,0,4,2,2,DOWN
509,0,4,2,3,DOWN
510,0,4,2,4,DOWN
511,0,4,2,5,SE
512,0,4,2,6,SE
513,0,4,2,7,
514,0,4,2,8,SE
515,0,4,2,9,SE
516,0,4,2,10,SE
517,0,4,3,0,
518,0,4,3,1,SW
519,0,4,3,2,SW
520,0,4,3,3,SW
521,0,4,3,4,
522,0,4,3,5,SE
523,0,4,3,6,SE
524,0,4,3,7,SE
525,0,4,3,8,SE
526,0,4,3,9,SE
527,0,4,3,10,SE
528,0,4,4,0,SW
529,0,4,4,1,SW
530,0,4,4,2,SW
531,0,4,4,3,SW
532,0,4,4,4,
533,0,4,4,5,DOWN
534,0,4,4,6,
535,0,4,4,7,SE
536,0,4,4,8,SE
537,0,4,4,9,SE
538,0,4,4,10,SE
539,0,4,5,0,DOWN
540,0,4,5,1,SW
541,0,4,5,2,SW
542,0,4,5,3,SW
543,0,4,5,4,DOWN
544,0,4,5,5,STAY
545,0,4,5,6,SE
546,0,4,5,7,SE
547,0,4,5,8,SE
548,0,4,5,9,SE
549,0,4,5,10,SE
550,0,4,6,0,SW
551,0,4,6,1,DOWN
552,0,4,6,2,SW
553,0,4,6,3,DOWN
554,0,4,6,4,
555,0,4,6,5,SE
556,0,4,6,6,
557,0,4,6,7,SE
558,0,4,6,8,SE
559,0,4,6,9,SE
560,0,4,6,10,SE
561,0,4,7,0,DOWN
562,0,4,7,1,SW
563,0,4,7,2,DOWN
564,0,4,7,3,DOWN
565,0,4,7,4,SE
566,0,4,7,5,SE
567,0,4,7,6,SE
568,0,4,7,7,SE
569,0,4,7,8,SE
570,0,4,7,9,SE
571,0,4,7,10,SE
572,0,4,8,0,SW
573,0,4,8,1,DOWN
574,0,4,8,2,DOWN
575,0,4,8,3,DOWN
576,0,4,8,4,
577,0,4,8,5,SE
578,0,4,8,6,
579,0,4,8,7,SE
580,0,4,8,8,
581,0,4,8,9,SE
582,0,4,8,10,SE
583,0,4,9,0,DOWN
584,0,4,9,1,DOWN
585,0,4,9,2,DOWN
586,0,4,9,3,DOWN
587,0,4,9,4,DOWN
588,0,4,9,5,DOWN
589,0,4,9,6,SE
590,0,4,9,7,SE
591,0,4,9,8,SE
592,0,4,9,9,SE
593,0,4,9,10,SE
594,0,4,10,0,DOWN
595,0,4,10,1,
596,0,4,10,2,DOWN
597,0,4,10,3,DOWN
598,0,4,10,4,DOWN
599,0,4,10,5,DOWN
600,0,4,10,6,DOWN
601,0,4,10,7,
602,0,4,10,8,SE
603,0,4,10,9,SE
604,0,4,10,10,SE
605,0,5,0,0,LEFT
606,0,5,0,1,LEFT
607,0,5,0,2,LEFT
608,0,5,0,3,LEFT
609,0,5,0,4,STAY
610,0,5,0,5,
611,0,5,0,6,DOWN
612,0,5,0,7,SE
613,0,5,0,8,SE
614,0,5,0,9,RIGHT
615,0,5,0,10,RIGHT
616,0,5,1,0,LEFT
617,0,5,1,1,LEFT
618,0,5,1,2,SW
619,0,5,1,3,SW
620,0,5,1,4,DOWN
621,0,5,1,5,STAY
622,0,5,1,6,RIGHT
623,0,5,1,7,
624,0,5,1,8,RIGHT
625,0,5,1,9,RIGHT
626,0,5,1,10,RIGHT
627,0,5,2,0,LEFT
628,0,5,2,1,
629,0,5,2,2,SW
630,0,5,2,3,SW
631,0,5,2,4,SW
632,0,5,2,5,DOWN
633,0,5,2,6,SE
634,0,5,2,7,
635,0,5,2,8,RIGHT
636,0,5,2,9,RIGHT
637,0,5,2,10,RIGHT
638,0,5,3,0,
639,0,5,3,1,SW
640,0,5,3,2,SW
641,0,5,3,3,SW
642,0,5,3,4,
643,0,5,3,5,DOWN
644,0,5,3,6,DOWN
645,0,5,3,7,SE
646,0,5,3,8,SE
647,0,5,3,9,SE
648,0,5,3,10,SE
649,0,5,4,0,SW
650,0,5,4,1,SW
651,0,5,4,2,SW
652,0,5,4,3,SW
653,0,5,4,4,
654,0,5,4,5,DOWN
655,0,5,4,6,
656,0,5,4,7,DOWN
657,0,5,4,8,SE
658,0,5,4,9,SE
659,0,5,4,10,SE
660,0,5,5,0,SW
661,0,5,5,1,SW
662,0,5,5,2,SW
663,0,5,5,3,SW
664,0,5,5,4,SW
665,0,5,5,5,STAY
666,0,5,5,6,DOWN
667,0,5,5,7,DOWN
668,0,5,5,8,DOWN
669,0,5,5,9,DOWN
670,0,5,5,10,DOWN
671,0,5,6,0,SW
672,0,5,6,1,SW
673,0,5,6,2,SW
674,0,5,6,3,SW
675,0,5,6,4,
676,0,5,6,5,DOWN
677,0,5,6,6,
678,0,5,6,7,DOWN
679,0,5,6,8,DOWN
680,0,5,6,9,DOWN
681,0,5,6,10,DOWN
682,0,5,7,0,SW
683,0,5,7,1,SW
684,0,5,7,2,SW
685,0,5,7,3,SW
686,0,5,7,4,DOWN
687,0,5,7,5,DOWN
688,0,5,7,6,DOWN
689,0,5,7,7,DOWN
690,0,5,7,8,DOWN
691,0,5,7,9,DOWN
692,0,5,7,10,DOWN
693,0,5,8,0,SW
694,0,5,8,1,SW
695,0,5,8,2,SW
696,0,5,8,3,DOWN
697,0,5,8,4,
698,0,5,8,5,DOWN
699,0,5,8,6,
700,0,5,8,7,DOWN
701,0,5,8,8,
702,0,5,8,9,DOWN
703,0,5,8,10,DOWN
704,0,5,9,0,SW
705,0,5,9,1,SW
706,0,5,9,2,DOWN
707,0,5,9,3,DOWN
708,0,5,9,4,DOWN
709,0,5,9,5,DOWN
710,0,5,9,6,DOWN
711,0,5,9,7,DOWN
712,0,5,9,8,DOWN
713,0,5,9,9,DOWN
714,0,5,9,10,DOWN
715,0,5,10,0,SW
716,0,5,10,1,
717,0,5,10,2,DOWN
718,0,5,10,3,DOWN
719,0,5,10,4,DOWN
720,0,5,10,5,DOWN
721,0,5,10,6,DOWN
722,0,5,10,7,
723,0,5,10,8,DOWN
724,0,5,10,9,DOWN
725,0,5,10,10,DOWN
726,0,6,0,0,LEFT
727,0,6,0,1,SW
728,0,6,0,2,LEFT
729,0,6,0,3,SW
730,0,6,0,4,LEFT
731,0,6,0,5,STAY
732,0,6,0,6,
733,0,6,0,7,DOWN
734,0,6,0,8,DOWN
735,0,6,0,9,RIGHT
736,0,6,0,10,RIGHT
737,0,6,1,0,LEFT
738,0,6,1,1,LEFT
739,0,6,1,2,SW
740,0,6,1,3,SW
741,0,6,1,4,SW
742,0,6,1,5,LEFT
743,0,6,1,6,STAY
744,0,6,1,7,
745,0,6,1,8,RIGHT
746,0,6,1,9,RIGHT
747,0,6,1,10,RIGHT
748,0,6,2,0,LEFT
749,0,6,2,1,
750,0,6,2,2,SW
751,0,6,2,3,SW
752,0,6,2,4,SW
753,0,6,2,5,SW
754,0,6,2,6,DOWN
755,0,6,2,7,
756,0,6,2,8,RIGHT
757,0,6,2,9,RIGHT
758,0,6,2,10,RIGHT
759,0,6,3,0,
760,0,6,3,1,SW
761,0,6,3,2,SW
762,0,6,3,3,SW
763,0,6,3,4,
764,0,6,3,5,DOWN
765,0,6,3,6,DOWN
766,0,6,3,7,RIGHT
767,0,6,3,8,RIGHT
768,0,6,3,9,RIGHT
769,0,6,3,10,RIGHT
770,0,6,4,0,SW
771,0,6,4,1,SW
772,0,6,4,2,SW
773,0,6,4,3,SW
774,0,6,4,4,
775,0,6,4,5,SW
776,0,6,4,6,
777,0,6,4,7,DOWN
778,0,6,4,8,RIGHT
779,0,6,4,9,RIGHT
780,0,6,4,10,RIGHT
781,0,6,5,0,SW
782,0,6,5,1,SW
783,0,6,5,2,SW
784,0,6,5,3,SW
785,0,6,5,4,SW
786,0,6,5,5,STAY
787,0,6,5,6,DOWN
788,0,6,5,7,DOWN
789,0,6,5,8,DOWN
790,0,6,5,9,DOWN
791,0,6,5,10,RIGHT
792,0,6,6,0,SW
793,0,6,6,1,SW
794,0,6,6,2,SW
795,0,6,6,3,SW
796,0,6,6,4,
797,0,6,6,5,DOWN
798,0,6,6,6,
799,0,6,6,7,DOWN
800,0,6,6,8,DOWN
801,0,6,6,9,DOWN
802,0,6,6,10,DOWN
803,0,6,7,0,SW
804,0,6,7,1,SW
805,0,6,7,2,SW
806,0,6,7,3,SW
807,0,6,7,4,SW
808,0,6,7,5,SW
809,0,6,7,6,DOWN
810,0,6,7,7,DOWN
811,0,6,7,8,DOWN
812,0,6,7,9,DOWN
813,0,6,7,10,DOWN
814,0,6,8,0,SW
815,0,6,8,1,SW
816,0,6,8,2,SW
817,0,6,8,3,SW
818,0,6,8,4,
819,0,6,8,5,DOWN
820,0,6,8,6,
821,0,6,8,7,DOWN
822,0,6,8,8,
823,0,6,8,9,DOWN
824,0,6,8,10,DOWN
825,0,6,9,0,SW
826,0,6,9,1,SW
827,0,6,9,2,SW
828,0,6,9,3,SW
829,0,6,9,4,SW
830,0,6,9,5,SW
831,0,6,9,6,DOWN
832,0,6,9,7,DOWN
833,0,6,9,8,DOWN
834,0,6,9,9,DOWN
835,0,6,9,10,DOWN
836,0,6,10,0,SW
837,0,6,10,1,
838,0,6,10,2,SW
839,0,6,10,3,SW
840,0,6,10,4,SW
841,0,6,10,5,SW
842,0,6,10,6,DOWN
843,0,6,10,7,
844,0,6,10,8,DOWN
845,0,6,10,9,DOWN
846,0,6,10,10,DOWN
847,0,7,0,0,LEFT
848,0,7,0,1,LEFT
849,0,7,0,2,LEFT
850,0,7,0,3,LEFT
851,0,7,0,4,LEFT
852,0,7,0,5,LEFT
853,0,7,0,6,STAY
854,0,7,0,7,
855,0,7,0,8,SE
856,0,7,0,9,SE
857,0,7,0,10,RIGHT
858,0,7,1,0,LEFT
859,0,7,1,1,LEFT
860,0,7,1,2,LEFT
861,0,7,1,3,LEFT
862,0,7,1,4,SW
863,0,7,1,5,SW
864,0,7,1,6,LEFT
865,0,7,1,7,
866,0,7,1,8,STAY
867,0,7,1,9,RIGHT
868,0,7,1,10,RIGHT
869,0,7,2,0,LEFT
870,0,7,2,1,
871,0,7,2,2,LEFT
872,0,7,2,3,LEFT
873,0,7,2,4,LEFT
874,0,7,2,5,SW
875,0,7,2,6,SW
876,0,7,2,7,
877,0,7,2,8,SE
878,0,7,2,9,SE
879,0,7,2,10,SE
880,0,7,3,0,
881,0,7,3,1,LEFT
882,0,7,3,2,LEFT
883,0,7,3,3,LEFT
884,0,7,3,4,
885,0,7,3,5,SW
886,0,7,3,6,SW
887,0,7,3,7,SE
888,0,7,3,8,SE
889,0,7,3,9,SE
890,0,7,3,10,SE
891,0,7,4,0,LEFT
892,0,7,4,1,LEFT
893,0,7,4,2,LEFT
894,0,7,4,3,LEFT
895,0,7,4,4,
896,0,7,4,5,SW
897,0,7,4,6,
898,0,7,4,7,SE
899,0,7,4,8,SE
900,0,7,4,9,SE
901,0,7,4,10,SE
902,0,7,5,0,LEFT
903,0,7,5,1,SW
904,0,7,5,2,LEFT
905,0,7,5,3,SW
906,0,7,5,4,LEFT
907,0,7,5,5,STAY
908,0,7,5,6,SE
909,0,7,5,7,SE
910,0,7,5,8,SE
911,0,7,5,9,SE
912,0,7,5,10,SE
913,0,7,6,0,SW
914,0,7,6,1,SW
915,0,7,6,2,SW
916,0,7,6,3,SW
917,0,7,6,4,
918,0,7,6,5,SW
919,0,7,6,6,
920,0,7,6,7,SE
921,0,7,6,8,SE
922,0,7,6,9,SE
923,0,7,6,10,SE
924,0,7,7,0,SW
925,0,7,7,1,SW
926,0,7,7,2,SW
927,0,7,7,3,SW
928,0,7,7,4,SW
929,0,7,7,5,SW
930,0,7,7,6,SW
931,0,7,7,7,SE
932,0,7,7,8,SE
933,0,7,7,9,SE
934,0,7,7,10,SE
935,0,7,8,0,SW
936,0,7,8,1,SW
937,0,7,8,2,SW
938,0,7,8,3,SW
939,0,7,8,4,
940,0,7,8,5,SW
941,0,7,8,6,
942,0,7,8,7,SE
943,0,7,8,8,
944,0,7,8,9,SE
945,0,7,8,10,SE
946,0,7,9,0,SW
947,0,7,9,1,SW
948,0,7,9,2,SW
949,0,7,9,3,SW
950,0,7,9,4,SW
951,0,7,9,5,SW
952,0,7,9,6,SW
953,0,7,9,7,SW
954,0,7,9,8,SE
955,0,7,9,9,SE
956,0,7,9,10,SE
957,0,7,10,0,SW
958,0,7,10,1,
959,0,7,10,2,SW
960,0,7,10,3,SW
961,0,7,10,4,SW
962,0,7,10,5,SW
963,0,7,10,6,SW
964,0,7,10,7,
965,0,7,10,8,SE
966,0,7,10,9,SE
967,0,7,10,10,SE
968,0,8,0,0,LEFT
969,0,8,0,1,LEFT
970,0,8,0,2,LEFT
971,0,8,0,3,LEFT
972,0,8,0,4,LEFT
973,0,8,0,5,LEFT
974,0,8,0,6,LEFT
975,0,8,0,7,STAY
976,0,8,0,8,
977,0,8,0,9,SE
978,0,8,0,10,SE
979,0,8,1,0,LEFT
980,0,8,1,1,LEFT
981,0,8,1,2,LEFT
982,0,8,1,3,LEFT
983,0,8,1,4,LEFT
984,0,8,1,5,LEFT
985,0,8,1,6,LEFT
986,0,8,1,7,
987,0,8,1,8,SE
988,0,8,1,9,RIGHT
989,0,8,1,10,RIGHT
990,0,8,2,0,LEFT
991,0,8,2,1,
992,0,8,2,2,LEFT
993,0,8,2,3,LEFT
994,0,8,2,4,LEFT
995,0,8,2,5,LEFT
996,0,8,2,6,LEFT
997,0,8,2,7,
998,0,8,2,8,DOWN
999,0,8,2,9,SE
1000,0,8,2,10,SE
1001,0,8,3,0,
1002,0,8,3,1,LEFT
1003,0,8,3,2,LEFT
1004,0,8,3,3,LEFT
1005,0,8,3,4,
1006,0,8,3,5,LEFT
1007,0,8,3,6,LEFT
1008,0,8,3,7,DOWN
1009,0,8,3,8,DOWN
1010,0,8,3,9,SE
1011,0,8,3,10,SE
1012,0,8,4,0,LEFT
1013,0,8,4,1,LEFT
1014,0,8,4,2,LEFT
